record_id,doi,doi_url,year,issue_month,issue_month_number,title_source,title_crossref,publication_date,authors_json,volume,issue,pages,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,has_compliant_figures,all_compatible_figures_compliant,has_best_practice_figures,all_compatible_figures_best_practice,historical_count_invariant_valid,requires_adjudication,label_granularity,figure_identities_available,annotation_source,annotation_path,annotation_sheet,annotation_row,annotation_comments_json,rubric_url,crossref_match_method,crossref_title_score,crossref_match_margin,publisher_url,crossref_license_urls_json,crossref_full_text_links_json,openalex_id,is_oa,oa_status,europepmc_id,europepmc_pmcid,europepmc_in_pmc,europepmc_in_epmc,europepmc_author_manuscript,europepmc_is_open_access,europepmc_external_pdf_candidates,download_eligible,selected_pdf_url,selected_pdf_license,selected_pdf_version,selected_pdf_source,pdf_candidate_count
doi:10.1021/acssynbio.9b00360,10.1021/acssynbio.9b00360,https://doi.org/10.1021/acssynbio.9b00360,2020,March,3,Yeast Surface Display System for Facilitated Production and Application of Phage Endolysin,Yeast Surface Display System for Facilitated Production and Application of Phage Endolysin,2020-03-20,"[""Jihwan Chun"", ""Jaewoo Bai"", ""Sangryeol Ryu""]",9,3,508-516,6,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,9,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.5125,https://doi.org/10.1021/acssynbio.9b00360,"[""https://pubs.acs.org/page/policy/authorchoice_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00360"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/508/67118284/acssynbio.9b00360.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/508/67118284/acssynbio.9b00360.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3009981247,True,hybrid,MED:32119773,,False,False,False,False,0,False,,,,,2
doi:10.1021/acssynbio.9b00392,10.1021/acssynbio.9b00392,https://doi.org/10.1021/acssynbio.9b00392,2020,March,3,Design and Characterization of an Icosahedral Protein Cage Formed by a Double-Fusion Protein Containing Three Distinct Symmetry Elements,Design and Characterization of an Icosahedral Protein Cage Formed by a Double-Fusion Protein Containing Three Distinct Symmetry Elements,2020-03-20,"[""Kevin A. Cannon"", ""Vy N. Nguyen"", ""Christian Morgan"", ""Todd O. Yeates""]",9,3,517-524,3,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,10,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.455399,https://doi.org/10.1021/acssynbio.9b00392,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00392"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3005779939,False,closed,MED:32050070,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00396,10.1021/acssynbio.9b00396,https://doi.org/10.1021/acssynbio.9b00396,2020,March,3,Highly Efficient Biosynthesis of Hypoxanthine in Escherichia coli and Transcriptome-Based Analysis of the Purine Metabolism,Highly Efficient Biosynthesis of Hypoxanthine in Escherichia coli and Transcriptome-Based Analysis of the Purine Metabolism,2020-03-20,"[""Min Liu"", ""Yingxin Fu"", ""Wenjie Gao"", ""Mo Xian"", ""Guang Zhao""]",9,3,525-535,6,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,11,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.477064,https://doi.org/10.1021/acssynbio.9b00396,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00396"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3005865745,False,closed,MED:32049513,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00400,10.1021/acssynbio.9b00400,https://doi.org/10.1021/acssynbio.9b00400,2020,March,3,Linking Engineered Cells to Their Digital Twins: A Version Control System for Strain Engineering,Linking Engineered Cells to Their Digital Twins: A Version Control System for Strain Engineering,2020-03-20,"[""Jonathan Tellechea-Luzardo"", ""Charles Winterhalter"", ""Pawe? Widera"", ""Jerzy Kozyra"", ""Vi?ctor de Lorenzo"", ""Natalio Krasnogor""]",9,3,536-545,5,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,12,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.475177,https://doi.org/10.1021/acssynbio.9b00400,"[""https://pubs.acs.org/page/policy/authorchoice_ccbyncnd_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00400"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/536/67255892/acssynbio.9b00400.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/536/67255892/acssynbio.9b00400.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3008666406,True,hybrid,MED:32078768,,False,False,False,False,0,False,,,,,2
doi:10.1021/acssynbio.9b00420,10.1021/acssynbio.9b00420,https://doi.org/10.1021/acssynbio.9b00420,2020,March,3,Mitochondrial Compartmentalization Confers Specificity to the 2-Ketoacid Recursive Pathway: Increasing Isopentanol Production in Saccharomyces cerevisiae,Mitochondrial Compartmentalization Confers Specificity to the 2-Ketoacid Recursive Pathway: Increasing Isopentanol Production in Saccharomyces cerevisiae,2020-03-20,"[""Sarah K. Hammer"", ""Yanfei Zhang"", ""José L. Avalos""]",9,3,546-555,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,13,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.467811,https://doi.org/10.1021/acssynbio.9b00420,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00420"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3006558643,False,closed,MED:32049515,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00434,10.1021/acssynbio.9b00434,https://doi.org/10.1021/acssynbio.9b00434,2020,March,3,MEMO: A Method for Computing Metabolic Modules for Cell-Free Production Systems,MEMO: A Method for Computing Metabolic Modules for Cell-Free Production Systems,2020-03-20,"[""Axel von Kamp"", ""Steffen Klamt""]",9,3,556-566,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,14,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.480315,https://doi.org/10.1021/acssynbio.9b00434,"[""https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00434"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/556/67464608/acssynbio.9b00434.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/556/67464608/acssynbio.9b00434.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3007439109,True,hybrid,MED:32069395,PMC7308072,True,True,False,True,0,False,,,,,2
doi:10.1021/acssynbio.9b00444,10.1021/acssynbio.9b00444,https://doi.org/10.1021/acssynbio.9b00444,2020,March,3,Directed Evolution of the Stringency of the LuxR Vibrio fischeri Quorum Sensor without OFF-State Selection,Directed Evolution of the Stringency of the LuxR Vibrio fischeri Quorum Sensor without OFF-State Selection,2020-03-20,"[""Yuki Kimura"", ""Shigeko Kawai-Noma"", ""Kyoichi Saito"", ""Daisuke Umeno""]",9,3,567-575,6,3,3,3,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,15,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.487923,https://doi.org/10.1021/acssynbio.9b00444,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00444"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3003515722,False,closed,MED:31999435,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00448,10.1021/acssynbio.9b00448,https://doi.org/10.1021/acssynbio.9b00448,2020,March,3,Development of High-Performance Whole Cell Biosensors Aided by Statistical Modeling,Development of High-Performance Whole Cell Biosensors Aided by Statistical Modeling,2020-03-20,"[""Adokiye Berepiki"", ""Ross Kent"", ""Leopoldo F. M. Machado"", ""Neil Dixon""]",9,3,576-589,9,5,5,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,16,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.521277,https://doi.org/10.1021/acssynbio.9b00448,"[""https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00448"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/576/67556336/acssynbio.9b00448.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/576/67556336/acssynbio.9b00448.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3005047743,True,hybrid,MED:32023410,PMC7146887,True,True,False,True,0,False,,,,,2
doi:10.1021/acssynbio.9b00451,10.1021/acssynbio.9b00451,https://doi.org/10.1021/acssynbio.9b00451,2020,March,3,Development of a Quorum-Sensing Based Circuit for Control of Coculture Population Composition in a Naringenin Production System,Development of a Quorum-Sensing Based Circuit for Control of Coculture Population Composition in a Naringenin Production System,2020-03-20,"[""Christina V. Dinh"", ""Xingyu Chen"", ""Kristala L. J. Prather""]",9,3,590-597,5,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,17,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.495146,https://doi.org/10.1021/acssynbio.9b00451,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00451"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3006347143,False,closed,MED:32040906,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00455,10.1021/acssynbio.9b00455,https://doi.org/10.1021/acssynbio.9b00455,2020,March,3,Extrachromosomal Genetic Engineering of the Marine Diatom Phaeodactylum tricornutum Enables the Heterologous Production of Monoterpenoids,Extrachromosomal Genetic Engineering of the Marine Diatom Phaeodactylum tricornutum Enables the Heterologous Production of Monoterpenoids,2020-03-20,"[""Michele Fabris"", ""Jestin George"", ""Unnikrishnan Kuzhiumparambil"", ""Caitlin A. Lawson"", ""Ana Cristina Jaramillo-Madrid"", ""Raffaela M. Abbriano"", ""Claudia E. Vickers"", ""Peter Ralph""]",9,3,598-612,5,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,18,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.486486,https://doi.org/10.1021/acssynbio.9b00455,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00455"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3004873762,True,gold,MED:32032487,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00466,10.1021/acssynbio.9b00466,https://doi.org/10.1021/acssynbio.9b00466,2020,March,3,New Insight into Plasmid-Driven T7 RNA Polymerase in Escherichia coli and Use as a Genetic Amplifier for a Biosensor,New Insight into Plasmid-Driven T7 RNA Polymerase in Escherichia coli and Use as a Genetic Amplifier for a Biosensor,2020-03-20,"[""Shih-I Tan"", ""I-Son Ng""]",9,3,613-622,7,3,3,1,True,True,True,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,19,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.507692,https://doi.org/10.1021/acssynbio.9b00466,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00466"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3009624153,False,closed,MED:32142603,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00468,10.1021/acssynbio.9b00468,https://doi.org/10.1021/acssynbio.9b00468,2020,March,3,Refactoring Ehrlich Pathway for High-Yield 2-Phenylethanol Production in Yarrowia lipolytica,Refactoring Ehrlich Pathway for High-Yield 2-Phenylethanol Production in Yarrowia lipolytica,2020-03-20,"[""Yang Gu"", ""Jingbo Ma"", ""Yonglian Zhu"", ""Peng Xu""]",9,3,623-633,7,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,20,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.497382,https://doi.org/10.1021/acssynbio.9b00468,"[""https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00468"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/623/67583809/acssynbio.9b00468.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/623/67583809/acssynbio.9b00468.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3010506089,True,hybrid,MED:32134637,PMC7308069,True,True,False,True,0,False,,,,,2
doi:10.1021/acssynbio.9b00477,10.1021/acssynbio.9b00477,https://doi.org/10.1021/acssynbio.9b00477,2020,March,3,"Improvement of cis,cis-Muconic Acid Production in Saccharomyces cerevisiae through Biosensor-Aided Genome Engineering","Improvement of cis,cis-Muconic Acid Production in Saccharomyces cerevisiae through Biosensor-Aided Genome Engineering",2020-03-20,"[""Guokun Wang"", ""Süleyman Øzmerih"", ""Rogério Guerreiro"", ""Ana C. Meireles"", ""Ana Carolas"", ""Nicholas Milne"", ""Michael K. Jensen"", ""Bruno S. Ferreira"", ""Irina Borodina""]",9,3,634-646,6,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,21,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.464435,https://doi.org/10.1021/acssynbio.9b00477,"[""https://creativecommons.org/licenses/by-nc-nd/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00477"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00477"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3005536181,True,hybrid,MED:32058699,PMC8457548,True,True,False,True,0,False,,,,,1
doi:10.1021/acssynbio.9b00506,10.1021/acssynbio.9b00506,https://doi.org/10.1021/acssynbio.9b00506,2020,March,3,An Escherichia coli Chassis for Production of Electrically Conductive Protein Nanowires,An Escherichia coli Chassis for Production of Electrically Conductive Protein Nanowires,2020-03-20,"[""Toshiyuki Ueki"", ""David J. F. Walker"", ""Trevor L. Woodard"", ""Kelly P. Nevin"", ""Stephen S. Nonnenmann"", ""Derek R. Lovley""]",9,3,647-654,4,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,22,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.449664,https://doi.org/10.1021/acssynbio.9b00506,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00506"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3009778713,False,closed,MED:32125829,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00528,10.1021/acssynbio.9b00528,https://doi.org/10.1021/acssynbio.9b00528,2020,March,3,Cofactor Engineering Redirects Secondary Metabolism and Enhances Erythromycin Production in Saccharopolyspora erythraea,Cofactor Engineering Redirects Secondary Metabolism and Enhances Erythromycin Production in Saccharopolyspora erythraea,2020-03-20,"[""Xiaobo Li"", ""Jun Chen"", ""Joakim M. Andersen"", ""Ju Chu"", ""Peter R. Jensen""]",9,3,655-670,10,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,23,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.492063,https://doi.org/10.1021/acssynbio.9b00528,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00528"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3006841617,True,green,MED:32078772,,False,False,False,False,0,False,,,,,1
